paremeters:
tick: 0.02
popsize: 50
eva_num: 30
n_signages: 10
��ʼ�����: 
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,99.9608,64.3972,66.0097,60,70,61,77,79,59,58,52.574,73.1225,58.4912,58.7691,94,61,68.2338,63.6341,58.9194,62.191,
0,0,104,61,69,61,83,61,53.0389,57,86.713,77,60.5831,89.6291,43,61,89.8303,65.0855,104,64,66,60,
0,0,104,61,91,61,84,61,76,79,81.0282,65.4044,66,89,55,48,79,61,90.75,69.6159,59.7244,81.0711,
0,0,43,61,60,78,64.9991,52.7335,77,69.5068,64.3673,79,63.7115,57.8678,69,61,61,76,43.4636,68.038,73,64.691,
0,0,55.9043,54.6483,61.5554,64.5586,78.6856,66.2006,72,68,23,79,74,89.5,99.4913,62.9587,62.306,65.7147,92.3673,73.1347,86.9631,68.8606,
0,0,1,87.6404,102,64,87,61,96.9455,63.2177,77,61,61,89,51.6098,52.812,34,75,92.0716,65.5,75,74,
0,0,104,64,87,61,59.9649,55.2665,66.9043,60,70,61,70,89,85.8684,68.2942,82,61,44.574,62.5,74.4675,61.0422,
0,0,39,79,90,73,59.4959,56.855,61,76,94.5,61.9442,66,89,100,61,77.5481,69.2575,53.5804,58.8243,61,78,
0,0,1,89,75,68,90.2435,61.956,81.2487,65.774,30.1958,70.2553,87.2787,72.6748,83,79,73.9127,66.8823,33.6316,63.1068,64.75,58.9937,
0,0,1,89,51.897,68.3477,91,79,51.9004,86.7283,62.037,63,93,61,73.035,89.4925,83.9912,75.1678,102.23,63.8251,66.5378,61.157,
0,0,48,71,64,62,77,61.956,72,68,72.4363,66.9809,61.125,60.875,58.391,57.19,30,75,76.2473,66.5485,57.1964,72.7488,
0,0,83,64,62.2595,73.1711,63.7624,58.5963,77,79,93.3094,69.2198,61.3275,61.6416,72,86,66,86,61,77,69,61,
0,0,76,61,61.3019,63.5996,94.0176,63.3667,63.6955,59.1976,79.1885,79.2592,57.2902,76.5591,56.6786,44.3529,69.2626,74.7731,67.5434,67.4226,76,61,
0,0,100,61,64.0901,70.9205,56.6208,52.7335,66.8906,75.1784,76,61,62.5,89.5702,71.2393,72.7965,36,79,76.7723,66.9648,56,61,
0,0,48.174,66.2001,90.9723,61.4043,95.4421,62.3997,45,61,52.377,65.2764,59.0803,74.6181,77,61,46,79,102,61,69.3559,46.0171,
0,0,104,61,77,75,104,61,84,79,97,61,60.5202,83.5137,23,61,52.1376,64.9458,71,75,56.8955,57.7814,
0,0,1,86,88.6237,77.5567,72,61,75.5,66,73,61,63,89,41,75,84,79,104,61,51.8125,53.4452,
0,0,8.98724,89.3243,82.8264,61.8398,71.0613,61.956,62,62,74,61,71,86,58.6882,55.8484,53,65,94,61,70,66,
0,0,1,89,92.368,61.7446,104,64,81,61,55.6471,61.75,64.4343,61.511,97,64,75.9368,70.1771,78.75,64,66.8524,68.1355,
0,0,95.5,62.6739,93.2256,64.2889,51,82,76,79,104,61.0375,79,79,69,61,82.8893,61.7879,41.6118,64.6437,62.9531,85.6653,
0,0,1,86,83.833,71.6164,38.6541,61,81.5878,73.6906,104,63,58.125,73.7945,67.3701,74.7317,44.9901,74.5013,50,61,57.506,34.0706,
0,0,27.8754,79.2966,81.8501,78.7736,92.1803,63.5,78.3198,69.4272,104,63.9645,62.7098,72.2771,69.0342,67.5207,52.2449,88.1426,85.127,67.2288,55.6263,57.2693,
0,0,104,61,70.6217,67.6379,104,61,57,89,58.7087,71.2908,73,46,68,61,56.2004,76.0013,104,64,74,74.3255,
0,0,1,89,92.1958,75.7178,97,61,53.5996,55.5,62.5416,51.8579,65,46.5137,76.0081,71.7311,58,89,51.1409,58.8243,57.75,55.8046,
0,0,1,86,77,61,52,55.6974,86,61,92,61,57.3838,67.8533,67,61,47,61,72.5,68.9031,67.1719,89.4324,
0,0,8,89,93.4318,63.4482,60,58,80.7789,63.9917,63.5255,63.9493,60,51,45.3764,62.6967,69,61,44.7426,61.25,79.5519,72,
0,0,41.5,73.5,60.4692,83.931,47,61,86.2069,72.5247,104,61,42,73.1538,66.6396,61,78.3,77.7363,43.3595,72.5426,64,69,
0,0,21,79,58.3438,64.0369,45,61,49.9522,66.5,60,63.5141,66.9918,71.6935,58.2642,66.7874,61.2622,71.9058,78.9766,65.0702,73,89,
0,0,51.4625,68.7595,83,75,72,70,56,87.5,91.1612,62.5588,51.0612,78.1626,97,61,87.3871,79.2053,104,64,69.4338,72.2735,
0,0,53.2479,72.526,73,64,64,69,57.0072,81,104,61,63.663,72.2022,61.661,51.5207,64.25,70.5,69.1844,71.5,66.8526,60.6355,
0,0,23.187,64.9093,96,61.6601,69,61,69.3632,69.5777,70.9621,88.5,61,89,51,59.8637,56.806,73.2147,63.7643,78.2733,82.4984,75.1446,
0,0,94,61,76.5659,73.7677,92.8888,76.6092,55.9893,74.418,68,61,61.3541,51.1753,104,64,64.6481,64.5801,97.578,64.3841,63.716,60.5627,
0,0,42,79,58.6061,62.6745,88,71,64,85,37.2197,62.9813,63.7688,74.319,64.7477,56.6377,88.7631,66.7879,93.514,67.1349,62.5938,53.8963,
��ǰΪ��33����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,11,84,73,61,63.4407,57.5345,68.7054,72.25,64.0719,66.7811,71.5259,49.9187,52.0968,64.3752,67.8065,72.3597,55.037,62.4709,66,60,
0,0,104,61,43,68,64.4017,60.336,51,89,57.8106,74,74,46,71,61,101.957,61.5,93.7924,61.4235,64,63.3455,
0,0,104,64,56.5,66.6379,77,61,75,79,88.2182,74.2813,59,41,64,72,71.875,78.2513,62.2402,61.5242,66,86,
0,0,1,89,90,61,53.0908,62.0643,63.9482,54.9917,44.2182,65.4397,59,37,70,61,44.9917,66,50.6492,62.5242,66.1619,60,
0,0,87.8674,64.1216,63.7831,65.8343,34,70.16,72,86,95.0048,63.0232,82,61,71.3679,79.7529,80,79,104,61.3936,60,58.0561,
0,0,96.913,61.3999,66.3677,78,61.5472,59.0798,82.5189,78.0988,77,75,57.7012,62.612,66.8393,77.6765,90,79,76,79,72.5418,68.4914,
0,0,34.2415,70.915,77,79,91.975,69.6311,62.0873,69.5376,74,61,70,61,71.9549,64.8655,75,79,71.5658,66.1598,53,50,
0,0,104,61,96,64,81,61,54.1816,63.2888,61,79,66,89,45,61,56.403,72.1074,81.6703,67.8609,73.2784,79.7026,
0,0,27,79,71,61,104,64,58.9108,55.8099,104,61,61,55,83,61,67.2283,70.9563,57.5366,58.5746,58.5008,61.0632,
0,0,104,61,61.4081,61,64,65,62.4806,88.4566,104,64,53.0041,54.6532,79,61,98,64,97,64,63.75,68,
0,0,48.174,64.8762,72,61,74,61,92.5677,68.2541,93.4236,75.7764,47.4446,79.472,34,61,35,79,28,61,59.2195,35.9422,
0,0,104,62.1202,44,65,94.9863,79.2122,71.463,65.3392,78,61,58.7541,55.6136,93.85,69.1467,48.3689,78.2029,86.2586,61.9433,55.5,51.0627,
0,0,78.5,64,55.7171,81.7873,64.2354,49.0621,90,66,87.1836,70,62.1787,68.1473,61.6232,70.5,60,66,48.9428,74.0413,64,72,
0,0,104,61,64,72,97,61,71,86,66,60,56.6466,89.3145,57,61.5681,92.5121,65.1928,104,61,60.4102,73.8429,
0,0,58,66,62.8484,75.5674,41,61,61.0259,57.8858,75.9815,67.2379,58.7881,51.5137,61.1171,67.1209,56.6355,73.369,77.75,68.75,64.375,61.1427,
0,0,48,75,63.2523,76.6858,74,61,37.6479,65.7636,39,77,48.6316,79.4803,73,61,85.3405,77.6758,75.3867,68.8047,56.6875,47.0714,
0,0,1,86,84.5,71.6164,97,61,78.0252,67.9208,52.8851,60.5,62,46.6753,82.6473,73.615,79.1437,71.144,104,61,68.2009,65.0627,
0,0,28,79,84.0138,77.3546,70,61,88.5089,65.5,80,61,66,89,79.9342,78.6471,84,70,44.287,61.75,63.5558,60.9577,
0,0,104,61,89,61,93,61,56.5,52,53.6694,61.4706,59.2396,67.6346,43,61,89.8303,65.0855,104,64,66,60,
0,0,77,61,51.4313,63.9424,71.9998,69.5052,64.5532,61.459,67.105,78.2206,71,75,75,63,56.6305,58.4022,90.75,69.6159,76.1411,63.0052,
0,0,43,61,65.7836,63.0961,104,64,48.6104,67.9047,64.3673,79,58.8678,76.8022,59.8149,54.1342,82,79,79,61,71.2402,65.1186,
0,0,1,89,88.4242,70.2319,87,61,56.9482,51.4917,23,79,56.8315,46.3194,82.1419,67.6622,62.306,65.7147,92.3673,73.1347,67.5386,66.197,
0,0,1,87.6404,67.5,67.5,104,61,96.9455,63.2177,96.2818,62.414,60,89,58.3045,49.905,90,61,78.4045,73.8417,65.2539,73.5873,
0,0,9.17859,86.614,93.045,67.6473,66,60,68,61,51.5924,61.2198,70,89,91,61,82,61,85,77,58.581,88.9324,
0,0,39,79,90.2966,78.7736,82.3501,63.5,90,79,89,61,66.2084,71.9626,84.3198,61.0207,64.012,86.0999,97,64,60.8267,67.8049,
0,0,1,88.3696,75,68,67.2026,65.4444,51,87,76,79,64,85,83,79,88.8207,74.2314,41,61,81,61,
0,0,51.5591,73.1509,86.9095,71.4181,80.8047,73.4678,76.8986,69.0303,104,61,67,86,81.4456,66.7707,83.9912,75.1678,102.23,63.8251,62.3601,70.102,
0,0,1,87.5608,85.5,72.1164,70,66,78.6164,70.1906,36.9847,62.5294,58.25,74.7632,58.391,57.19,79,79,103.5,61,67,46,
0,0,100,61,70,66,63.7624,58.5963,61.3727,70.5456,36.1293,62.9764,55,89,72,86,79,79,61,77,63.3804,60.6769,
0,0,76,61,64,68,94.0176,63.3667,72,61,72.8293,67.8546,56.3557,52.6092,78.5,75.9175,63.3998,74.6552,67.5434,67.4226,63.5,60.2455,
0,0,76.0663,67.9827,56.0399,69.478,56.6208,52.7335,66.8906,75.1784,77.1443,68.4527,74,89,66,61,71,75,47.5169,75.3609,71,61,
0,0,48.174,66.2001,90.9723,61.4043,104,61,45,61,52.377,65.2764,55,89,46,61,85,61,102,61,63.18,86.3871,
0,0,104,64,70,63,90,73,65.3751,74.8778,81,61,60.5202,83.5137,61.7785,58.71,78.1877,77.6473,77.7851,73.3419,61.5337,54.7897,
0,0,34,75,88.6237,77.5567,62.3677,49.0345,75.5,66,73.8295,63.2206,55,86,58.3305,61.6131,84,79,86.5922,69.75,62.7094,60.1134,
0,0,23,79,82.8264,61.8398,97,61,61.5794,75.9917,62.3813,65.9795,71,86,54.2789,74.6967,69.3325,70.2312,66,61,72.2362,78.7134,
0,0,51,76,61,55,104,64,62.0627,86.4712,55.6471,61.75,90,65,71,61,84,61,21,61,64,62,
0,0,95.5,62.6739,76.089,64.1739,102,64,76,79,102,61,63.8607,83.1626,91,61,68.257,79.1428,104,64,61.8939,75.0817,
0,0,1,86,47.3391,66.7891,87.5746,77.7926,67.8655,71.0167,94,65,58.125,73.7945,63.8285,48.6765,44.9901,74.5013,48,67,73.0938,64.3401,
0,0,27.8754,79.2966,63.6838,74,92.1803,63.5,77.5,66.5,104,63.9645,61.7922,84.2637,69.0342,67.5207,52.2449,88.1426,88,75,66.3809,60,
0,0,48.174,66.2001,70,61,104,61,57,89,92.4421,65.2764,70.807,86.7176,54,59,61.1844,74.2735,32,61,70,46,
0,0,1,88.9305,86.2375,61.3884,76.3469,66.9899,49.1862,63.0168,62.5416,51.8579,70,61,80.306,63.6167,46.5936,67.1371,51.1409,58.8243,67.75,67.6328,
0,0,95,61,77,61,64.4723,71.3997,58.9043,70,92,61,57.3838,67.8533,31,61,47,61,33.8079,61.3219,67.1719,89.4324,
0,0,21.3558,64.6795,93.4318,63.4482,79.3428,63.6003,80.7789,63.9917,63,73.5,71,86,104,62.3614,69,61,99,64,77.0219,65.3403,
0,0,41.5,73.5,75,68,104,61.1753,86.2069,72.5247,104,61,61.9953,51.9552,72,61,74.5,79,43.3595,72.5426,68,61,
0,0,21,79,58.3438,64.0369,45,61,78.431,79.0247,60,63.5141,64.52,73.2271,99,64,88,79,104,64,73,89,
0,0,51.4625,68.7595,44.5629,79.0419,72,70,72.5517,87.6784,91.1612,62.5588,47,79,53.8906,71.2965,74,86,80.1038,68.253,63.992,74.1348,
0,0,53.2479,72.526,93,61,76,61,53.0847,64.2864,99,61,64,69,96,61,73,61,39,61,64.4368,78.5009,
0,0,44,61,60,63,46.5466,69.0172,61.2144,78.9012,91.0914,69.8704,61,89,74.4912,66.5426,65.4937,63.5782,23.8205,75.1734,75,68,
0,0,94,61,85,77,100.59,63.3143,55.9893,74.418,68,61,72,61,80,66,66,86,80,77,63.8132,54.1347,
0,0,42,79,78.5702,68.6386,84,61,67.5623,72.9789,65.9058,79.3704,63,89,61.5239,75.1873,88.7631,66.7879,93.514,67.1349,76.4062,71.3672,
��ǰΪ��34����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,76.5,73,76,79,44,61,102,64,64.0719,66.7811,52.7324,65.7275,102,64,57.006,69.5499,96,64,66,60,
0,0,104,64,43,68,64,62.5,51,89,57.8106,74,70.5965,78.4557,79,61,97,61,60.5,61,57,81.8429,
0,0,67.9377,70.1483,56.5,66.6379,78.2089,63.4519,80,79,104,61,64.3961,86.9464,69,61,71.875,78.2513,79,61,61.5002,73.5045,
0,0,57.4979,72.2491,56.4815,61.4131,88,68,58.7315,57.456,44.2182,65.4397,58.4467,55.2255,70,61,54.3424,60.5301,90,61,57.803,66.4914,
0,0,104,61,63.7831,65.8343,58.4155,61.005,70,77,104,64,58.394,78.4195,71.3679,79.7529,84,79,104,64,59.3125,71.8366,
0,0,53.4625,68.7595,54,80,44.8826,70.8699,82.5189,78.0988,82.8406,68.0706,57.7012,62.612,72,61,99,64,104,61,62.8686,75.4691,
0,0,1,86,58,58,39.7836,64,66.8116,64.4171,101,64,67.9367,68.7585,69,61,75,79,64.3673,62.5,85.2949,72.6971,
0,0,104,61,63.8455,61.6064,81,61,58,89,104,61,56.4127,82.5675,79,61,104,64.1928,81.6703,67.8609,59.875,71.8429,
0,0,19.2656,79.5521,80,61,104,64,69,61,104,61,51,84,45,61,36,64,43,75,59.0516,76.4246,
0,0,57.4377,71.2621,72.5158,68.6739,74,61,67.1924,79.5804,104,62.4822,65,89,63.5921,60.187,80,79,102,64,66.4404,79.5503,
0,0,48.174,64.8762,58,70,74,61,70,61,77.8069,72.3396,47.4446,79.472,34,61,48,61,66.48,73.4909,59.2195,35.9422,
0,0,58,70.3152,44,65,52.151,58.7778,90.4012,61.776,66,69.2571,61.26,73.5938,93.85,69.1467,64,85,70.5,70.3047,73,61.0714,
0,0,78.5,64,77.0225,67.3236,64.2354,49.0621,63.9686,39.2644,90.9727,61.2055,62.1787,68.1473,66.5,61,51,65.0855,48.9428,74.0413,58.7611,73.4662,
0,0,104,61,64,72,97,61,57.9821,63.7015,66,60,64,89,57,61.5681,60,61,54.3371,60.5554,69,89,
0,0,71,61,55.0763,63.2847,72,61,40,79,104,64,56.1908,89.0761,61.1171,67.1209,92.1703,73.6114,78.3855,64.9023,64.375,61.1427,
0,0,66.0663,72.2631,81.5607,73.5178,68,61,69.5708,70.7613,45.1132,67.9604,48.6316,79.4803,73,61,70,74,76.8943,73.8609,64,45,
0,0,81,61,71,61,79.6714,72.6999,55.1056,67.8688,49,61,83.1774,71.1173,93.9043,61.6807,87,61,104,62.8219,69,89,
0,0,28,79,64,85,88,68,88.5089,65.5,104,64,66.5615,72.0813,67.4343,63.5572,84,70,100,64,63.5558,60.9577,
0,0,99,64,75,71,59.175,74.25,56.5,52,88,61,59.2396,67.6346,80,61,76,79,104,64,56.4133,65.6921,
0,0,102,61,77,79,49.2756,61.6037,80,79,67.105,78.2206,69.2608,86.76,69.1374,77.7423,104,64,104,64,56.217,78.8863,
0,0,104,61,63.5,83.5674,104,64,71.5879,67.599,64.3673,79,58.8678,76.8022,59.8149,54.1342,82,79,91,75,66.0635,60,
0,0,102,61,65.25,78.5373,55,48,56.9482,51.4917,62.3156,71.4312,54.4657,67.0061,87.8478,75.0475,62.306,65.7147,92.3673,73.1347,72,61,
0,0,64,75,75,77,104,61,78.1898,70.7777,96.2818,62.414,60,89,77,61,90,61,104,64.1633,65.2539,73.5873,
0,0,77,61,93.045,67.6473,61.4545,71.4602,68,61,32,61,74,61,93.2381,73.34,76,75,85,77,63.331,55.0427,
0,0,43.7688,64.6202,90.2966,78.7736,76,66.0172,57.7555,78.2976,89,61,90,79,69.7691,61.3944,83,61,97,64,69.8744,61.9326,
0,0,38.2214,62.6398,74,61,72.8978,65.627,66,60,87.0176,67.1046,64,85,90,69,50,66,84,61,70,61,
0,0,51.5591,73.1509,86.9095,71.4181,80.8047,73.4678,76.3755,68.4395,104,61,54.377,86.3068,74,77,64.1633,62.8893,69,61,62.3601,70.102,
0,0,1,86,88.3119,71.3152,44,61,69.0993,74.5858,41.4147,64.6244,58.25,74.7632,76.707,65.4515,81.9309,79.6763,103.5,61,64,89,
0,0,26,79,70,66,104,61.3422,61.3727,70.5456,42,61,75,61,57.9482,52,52.5813,59.3843,34.2182,62.5242,56,61,
0,0,98,64,64,68,98,61,72,61,75,79,56.3557,52.6092,44,65,60.4551,67.723,58.2171,65.281,88,79,
0,0,60,71,56.0399,69.478,71,46,92.6141,71.5329,82.6829,61.3897,74,89,88.5,69.5,74,77,63.4884,75.5047,64,70,
0,0,48.174,66.2001,90.9723,61.4043,81.5809,68.768,79.12,63.5873,52.377,65.2764,78,79,98,64,85,61,102,61,68.7441,75.3773,
0,0,104,61,70.9862,77.2022,90,73,65.3751,74.8778,74.7786,63.1382,60.3143,78,37.4893,66,83,79,90.2317,78.2127,63.3396,66.7966,
0,0,47.3297,65.1887,61.8309,66.2091,62.3677,49.0345,75.5,66,76.5,75.7764,62.5,87.972,85.2905,63.8853,73.7497,86.0839,104,62.4126,74,46,
0,0,46,77,82.8264,61.8398,77.7796,65.7327,58,84,62.3813,65.9795,59.237,63.3783,77.3379,65.6199,92,61,80,61,62.8505,64.5314,
0,0,102.163,62.8988,61,55,69,61,62.0627,86.4712,68,61,57.2702,69.9926,104,64,82.6285,66.0714,21,61,71,89,
0,0,41.3674,78.1216,76.089,64.1739,56.988,69.0029,66.3138,74.5368,11.5,72.0232,62.5758,53.6597,73,86,84.153,68.8574,101,61,64.8859,64.0872,
0,0,104,61,42.5341,69.5948,62.8286,62.0666,67.8655,71.0167,104,64,57.3667,30.1092,51,80,62.4375,83.2808,54.4494,66.1847,62.3437,70.5753,
0,0,32.7204,73.2448,56.2953,73.6083,74,61,77.5,66.5,37.1409,67.9449,57.5,53.0137,49,61,60.8903,66.2851,64.0689,73.7583,68,61,
0,0,84,61,64.4042,80.0447,77.1896,67.4476,73,65,100,61,55.7084,42.2569,53.5478,69.0604,67,86,32,61,57.6875,54.206,
0,0,34.087,69.9381,86.2375,61.3884,76.3469,66.9899,104,64,89,61,70,61,56,61.6131,40.8297,79.6621,50,66,64.4866,54.5488,
0,0,104,61,50,74,64.4723,71.3997,73,89,70,74,54,53,60.4453,77.1482,82,79,99,64,67.1719,89.4324,
0,0,21.3558,64.6795,79,61,41.3892,61.5322,80.7789,63.9917,55.6091,56.734,62.0842,68.5674,72,61,70.3676,79.1426,39,61,62.8258,85.9015,
0,0,41.5,73.5,87.1404,67.5,66,60,86.2069,72.5247,98.2211,64.5521,65,89,82,61,60.1958,62.6586,83.5135,75.0543,68.1636,66.0557,
0,0,21,79,90,69,91,61,77.7822,65.0699,89,61,66.1753,60,100,61,74.2779,77.7109,104,64,62.0109,59.6701,
0,0,1,87.5,94,61,104,64,72.5517,87.6784,91.1612,62.5588,47,79,56,58,62.4917,72.2147,38.0286,66.614,82,61,
0,0,104,61,47,61,76,61,53.0847,64.2864,104,64,62.3688,36.9358,82.3347,75.6109,68,67.1552,39,61,68.3749,64.1887,
0,0,104,61,60,63,90,61,68,61,104,61,68,61,68,61,45,61,35,61,64,75,
0,0,99,64,85,77,71.5977,66.7661,55.9893,74.418,70.9529,70.1852,71,86,55.4142,62.9183,77.2638,73.4574,76.6421,74.9967,68,61,
0,0,52.6831,71.4139,88,74,72.9095,71.9678,67.5623,72.9789,65.9058,79.3704,60.4678,88,89.3986,66.7707,63.5303,75.1678,104,63.8251,61.2184,78.3524,
��ǰΪ��35����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,72,61,53.1887,65.2091,73,46,61.419,61.3613,64.0719,66.7811,51,88,59.3007,61.2841,57.006,69.5499,51.6686,60.7777,66,60,
0,0,76,68.6576,61,79,73.0755,65.655,94,65,57.8106,74,66,89,61.7469,59.6861,72,86,86.7029,79.6491,57,81.8429,
0,0,104,61,47.4366,78.6383,78.2089,63.4519,67.9773,64.198,104,61,37.2063,68.7899,69,61,60.9917,67.3112,52.1507,76.5651,66.9967,60,
0,0,57.4979,72.2491,56.4815,61.4131,88,68,62.8884,64,61.8469,70,69,46,70,61,76,79,96.6086,61.1405,75,61,
0,0,14.7688,72.6202,70.5403,71.0925,84,61,70,77,104,64,58.394,78.4195,77.6799,61.2043,82,61,83,61,59.3125,71.8366,
0,0,78.6877,65.6483,64.1483,61.1379,44.8826,70.8699,51,76,83.673,67.1094,57.7012,62.612,72,61,99,64,85.1086,61.6405,72,86,
0,0,1,86,58,58,51.3455,60.5,66.8116,64.4171,85,61,60,89,49,61,75,79,93.7568,73.3881,64.0763,75.0357,
0,0,25.7968,74.9779,86,61,80.7312,68.624,48,61,104,61,73,75,79,61,68,61,104,64,64.7499,84.1724,
0,0,104,64,57.9619,73.3577,104,64,76,61,36,67,81,61,45,61,54.4149,72.6943,79,61,57.3125,76.0423,
0,0,104,61,46.4555,70.4131,73,61,64,60,104,61,60,81,61,56,80,79,35,61,66.4404,79.5503,
0,0,51.4625,66.7595,59.2795,76.239,37.5,63.3699,70,61,38.0831,67.5585,47.4446,79.472,34,61,70.0988,72,66.48,73.4909,67.4436,73.6755,
0,0,104,61,44,65,52.151,58.7778,51.4389,56.8808,66,69.2571,59.6844,26.5771,72.1674,72.3055,64,85,52.7432,58.2538,73,61.0714,
0,0,103,61,52.495,66.2605,102,64,63.4108,63.2898,90.9727,61.2055,75.5272,67.3931,79,79,61.4741,56.6288,71.75,61,63.1874,57.6964,
0,0,104,61,80,79,97,61,57.9821,63.7015,66,60,64,89,63.7842,62.0836,69,77,83.5101,73.0456,69.9977,74.9286,
0,0,40.8942,79.293,55.0763,63.2847,56.3424,58.005,51.2235,84.8733,50,63,56.1908,89.0761,77,61,92.1703,73.6114,104,61.5,62,89,
0,0,104,61,81.5607,73.5178,62.5838,67.5161,64.5144,85.1581,66.9053,69.6382,48.6316,79.4803,66,60,91.2962,78.0553,76.8943,73.8609,60.4581,72.6671,
0,0,104,61,56.5,70,79.6714,72.6999,71.9051,69.5291,75.4567,69.4782,70.7661,72,51.4893,62.9183,51.918,73.4574,36,72,69,89,
0,0,28,79,68.6216,61.1739,58.589,67.5029,60.7052,87.2724,38.988,72.0232,72.138,46.656,94,65,97,64,100,64,77.9974,70.3749,
0,0,99,64,76.5083,64.6384,82.7886,64.1764,71.4919,70.2624,81,61,67.4899,63,100,61,69.0979,77.9914,88.7568,73.0272,60.0818,57.0767,
0,0,34,73,77,79,49.2756,61.6037,91,73.0988,44.8826,68.0706,69.2608,86.76,77.5189,61,62.0363,71.0292,81,61,68,75,
0,0,104,61,66,60,32.3918,61.4519,55.7892,78.4585,64.3673,79,58.8678,76.8022,80,61,82,79,86,61,66.0635,60,
0,0,16.2451,72.8596,59.6795,73,86,61,72.2544,66.7417,62.3156,71.4312,54.4657,67.0061,69,61,62.306,65.7147,63.6091,62.5,53.5119,85.8804,
0,0,104,61,75,77,79.0627,68.971,78.1898,70.7777,61,76,58.7661,82,58.2119,70.6859,94,65,94,65,71.5278,78.4418,
0,0,81.0306,61.4509,76,79,60,71,88.8667,70.4917,104,61,64,60,75,77.0604,69.9105,87.1796,89.5,61,63.2785,56.0113,
0,0,22,79,94,65,104,64,53,65,104,61,63,89,60.575,56.9267,74,61,104,64,57.127,82.6826,
0,0,99.9517,61.8043,74,61,67.0389,65.4671,80.0717,79.2476,87.0176,67.1046,68.4282,74.1526,54.9893,54.9183,50,66,88.4529,74.9967,70.4395,63.6836,
0,0,27.3823,74.0592,87.3974,69.2999,48,70,56.2908,66.1048,80,66,78,64,59.6161,61.1972,76,61,75,61,68,61,
0,0,69.3351,73.3833,72,68,44,61,78.5654,67.4784,67.9211,64.6199,69,89,77.8208,65.25,58,81,24,79,68,46,
0,0,82.3844,65.8101,62.6258,82.5632,92.2727,64.0446,71,86,100,64,75,61,44,61,52.5813,59.3843,76.9529,68.4967,56,61,
0,0,53.6585,73.7931,67,86,76,61,80,61,88,61,69.7661,72.5813,72,61,63.7348,62.9161,79,61,67.8908,66.2815,
0,0,17,79,78.8517,71.4284,72,61,93.4375,67.437,82.6829,61.3897,42.3662,68.127,88.5,69.5,61.5888,83.9513,40.9147,61,62.6872,88.0337,
0,0,57.4377,71.2621,81.9178,64.6796,81,61,63.7411,88.572,52.377,65.2764,60,89,98,64,100,64,104,64.8381,68.7441,75.3773,
0,0,104,61,70.9862,77.2022,51.6378,61.3019,72,69,104,64,60.3143,78,37.4893,66,85,61,85,61,63.3396,66.7966,
0,0,104,64,61.8309,66.2091,102,61,64,70,104,64.047,61,89,85.2905,63.8853,64,60,103.95,63.941,64,75,
0,0,47,75,59.0659,67.2978,71.4457,65.3159,57.94,73.7064,104,64,52,71,50,66,59.5,73,80,61,60.2139,83.4522,
0,0,102.163,62.8988,92.6642,73.3796,69,61,72.2708,68.3118,51.3613,62.9802,69,89,104,64,72,61,104,64.8381,61.8282,57.3143,
0,0,41.3674,78.1216,76.089,64.1739,71.7922,61.5297,66.3138,74.5368,11,57,61.4602,66.7393,83,61,61,79,54,59,64.8859,64.0872,
0,0,104,61,60.2974,62.5422,55.8455,57.5,52,89,104,61,57.3667,30.1092,53.5585,64.0604,104,64,98,64,64.286,69.1686,
0,0,32.7204,73.2448,56,61,42,61,64.6782,80.2891,37.1409,67.9449,61.5662,67.0685,49,61,60.8903,66.2851,64.0689,73.7583,71,86,
0,0,104,64,55.2407,77.2065,92.5511,67.9526,73.3658,73.146,51,69,55.7084,42.2569,45,61,67,86,73.9529,74.9967,57.6875,54.206,
0,0,51,71,86.2375,61.3884,69.9969,48.9219,64,64,87,61,39.2238,66.7484,83,65,53.0329,88,46.6829,74.0047,61,57,
0,0,104,61,63.4207,71.5869,64,64,62.7674,66.2726,51.9455,79.9842,61.2458,72.0181,70.5,73.5,66,60,104,64,73,46,
0,0,21.3558,64.6795,46,61,74,61,66,86,55.6091,56.734,68.875,77.111,67.9592,66.0242,70.3676,79.1426,39,61,62.8258,85.9015,
0,0,75,61,62.7196,61.7411,50.6946,61.2661,73,61,103,64,67.7263,47.1528,71.5,65,61.1838,70.2943,56.0529,58.8505,68.1636,66.0557,
0,0,21,79,82.7631,75.0178,82,61,77.7822,65.0699,89,61,58,78,71.0708,61,74.2779,77.7109,32.4295,73.1109,56.7258,51.6022,
0,0,1,87.5,70,86,83.0889,66.0147,72.5517,87.6784,56.0359,62.3906,63.1864,72.654,73,61,64.8006,56.275,85,63,64.3438,56.0143,
0,0,68.5591,67.6509,67.6509,66.9181,83.9095,73.4678,68.3232,63.5507,70.1638,69.293,62.3688,36.9358,82.3347,75.6109,53.6671,66.2508,81.1086,61.5588,72.373,72.8083,
